0.082011,0.042899,0.155,0.38283,-0.30978,-0.87033,0.39431,0.4356,-0.59311,0.15075,0.33175,-1.6826,0.10851,-0.10706,-0.56355
-0.080692,0.035408,0.155,-0.5364,-0.36924,0.75891,0.78143,1.0697,0.28474,0.062189,0.81655,0.27257,-0.58509,0.02063,-0.0086342
-0.040554,-0.061862,0.155,0.63011,0.32834,-0.70367,0.13733,-0.1135,-0.050899,0.022236,-0.71711,-0.33448,0.42813,-0.8844,-0.32949
0.057623,0.05292,0.155,0.22041,0.97062,0.096534,-0.31103,-0.75531,-0.95945,0.060349,0.6429,0.86633,0.11377,0.38577,0.52714
-0.062356,-0.035178,0.155,-0.71015,-0.58212,-0.39601,0.033642,0.28441,0.23248,-0.78774,0.70479,0.27802,-1.4984,-0.14412,0.21071
-0.056486,0.00036977,0.155,-0.85599,-0.27173,-0.43983,-0.25605,0.43616,0.38769,-1.5374,0.7546,0.40093,-0.95608,-0.095618,0.22996
-0.061326,-0.014914,0.155,0.89544,0.44311,0.04289,0.043722,-0.45658,-0.30009,0.94859,-1.0396,-0.38686,1.1602,0.0082491,-0.20613
0.010652,-0.0044852,0.155,-0.57705,0.76515,0.28559,-0.77579,-0.90843,-0.1733,-0.57705,-0.073214,0.99421,0.074276,1.1555,1.0611
-0.065835,0.0032259,0.155,-0.56868,0.27167,0.7764,-0.44457,0.070184,0.00059872,0.30962,0.88416,0.21998,0.23592,0.50088,0.125
0.0021014,-0.019409,0.155,-0.038952,-0.92052,0.38875,0.36977,0.74849,0.43965,0.042534,0.67117,0.20724,-0.58248,-1.1901,-0.49064
-0.020127,-0.012573,0.155,-0.30661,0.32095,-0.89609,-0.44677,-0.35223,0.13839,-1.0316,-0.52632,0.2981,-0.23292,0.15398,0.43478
0.035689,-0.010162,0.155,0.2646,0.87744,-0.40011,-0.18649,-0.86539,-0.99379,0.16014,-0.19249,-0.89074,0.55803,1.1498,0.65488
-0.031375,0.010026,0.155,0.084624,0.99141,0.099687,-0.91151,-1.3442,-0.51068,0.35702,0.15101,-0.093005,0.97723,1.0674,0.32731
-0.011651,-0.00054612,0.155,-0.18814,-0.21228,-0.95893,-0.034265,0.12682,0.31289,-0.67609,-0.60948,0.17858,-0.40228,-0.49,0.068592
-0.092097,0.023761,0.155,-0.11287,-0.091932,-0.98935,-0.69533,0.29391,0.3062,-1.6037,0.41427,0.1705,-0.55284,0.049208,0.17531
0.022791,-0.084113,0.155,-0.23309,0.31718,0.91927,-0.17957,-0.16979,-0.16388,-0.13831,-0.46495,0.053011,0.08299,1.2591,1.0665
-0.048092,-0.0019082,0.155,-0.31843,0.81301,0.48746,-1.0227,-0.72551,-0.22947,0.019717,0.47145,0.14416,0.92511,1.1023,0.33055
-0.033402,-0.046886,0.155,-0.93779,0.34233,-0.057991,-0.60057,-0.21951,0.14723,-1.4876,0.0703,0.55836,-0.92094,1.0137,0.96016
-0.020447,0.026153,0.155,0.65501,-0.41389,-0.63219,0.7087,0.061262,-0.28511,0.56765,-0.81805,-0.57804,0.13946,-0.2714,-0.27647
-0.023042,-0.087716,0.155,0.025867,0.31207,-0.94971,-0.0020679,-0.10768,0.033907,-0.36492,-0.49217,-0.16502,-0.43158,-1.0017,0.01281
0.034081,0.036207,0.155,0.38288,-0.68766,0.61686,0.54632,1.5939,0.62577,0.2373,0.11922,-0.38745,-0.16446,-0.40106,-0.64409
-0.010285,0.017414,0.155,0.085398,-0.96829,0.23476,0.8458,1.5831,0.51056,0.097448,-0.19613,-0.056883,-0.57232,-0.91467,-0.50501
0.074059,0.044738,0.155,-0.77881,-0.24376,0.57796,-0.3566,-0.41861,1.1583,-0.25915,-0.72604,1.0789,-0.15548,-0.10154,0.27719
-0.011979,0.0005735,0.155,0.84005,0.53923,0.059541,0.19651,-0.69956,-0.82221,1.3413,-0.1891,-0.95136,1.0488,0.7298,-0.23625
-0.047046,-0.025403,0.155,0.70652,-0.5893,-0.39186,0.871,0.35783,0.019536,0.90046,-0.55857,-0.39026,-0.36036,-1.3586,-0.57094
0.019988,-0.0088201,0.155,0.812,0.45703,-0.36301,0.19144,-0.49023,-0.85088,0.65159,0.061167,-1.5424,0.75786,0.67041,-0.28098
-0.0024946,-0.070409,0.155,-0.42587,0.75294,0.50171,-0.34414,-0.32704,-0.11574,-0.56586,-0.88094,0.13937,-0.1074,1.2816,1.0809
0.065363,-0.058915,0.155,0.10307,0.99417,-0.031696,-0.06117,-0.34996,-0.70313,0.068693,-0.38303,-1.4436,0.55683,1.1625,0.67704
-0.018686,-0.024093,0.155,0.2206,-0.23437,0.94679,0.21893,0.16915,-0.15519,0.86505,0.59956,-0.19295,0.38786,0.19209,-0.32391
-0.014444,-0.0063478,0.155,-0.3526,-0.48274,-0.80164,0.10113,0.48261,0.52084,-0.89595,-0.34949,0.35589,-0.81706,-0.93197,0.014908
-0.020219,-0.042258,0.155,0.33906,-0.16626,0.92596,0.16223,0.093545,-0.18816,0.94186,0.49753,-0.22547,0.76351,0.45815,-0.41715
0.083766,0.013931,0.155,-0.17139,0.69836,-0.69493,-0.12923,-0.70431,-1.3555,-0.096832,-0.31574,-0.5942,0.14732,0.22754,0.82105
-0.017841,-0.061335,0.155,-0.41226,-0.69184,0.59279,0.043575,0.26578,0.14289,0.1137,0.98862,0.41917,-0.66229,0.09888,0.15136
0.016664,0.01618,0.155,0.70466,-0.53958,0.46077,0.77401,1.1517,0.0098432,0.62708,0.40892,-0.90835,-0.0072119,-0.51761,-0.79216
-0.045354,0.018991,0.155,-0.80182,0.14566,0.57955,-0.43844,0.35857,0.25213,-0.52012,0.97213,0.39719,-0.2775,0.18759,0.1584
0.0059359,-0.00094283,0.155,-0.61921,0.46751,0.63088,-0.72153,-0.53588,0.11469,-0.66833,0.31504,1.1432,-0.1445,0.76795,0.8283
-0.0053095,0.060658,0.155,-0.56722,-0.28144,-0.77398,-0.88603,-0.47132,0.74321,-0.79579,-0.58554,0.33191,-0.18541,-0.12397,0.17205
-0.0041176,0.060278,0.155,-0.6746,0.065424,-0.73528,-1.1711,-0.79569,0.72055,-0.76253,-0.21113,0.51153,-0.1289,0.017591,0.27551
-0.035945,0.0077355,0.155,-0.59842,0.69961,-0.39043,-1.2551,-0.89661,0.014375,-1.1385,0.28828,0.36622,0.28002,0.77038,0.52682
0.019191,0.016314,0.155,0.041031,0.63995,0.76732,-0.37118,-0.60239,-0.34007,0.027406,0.7053,0.48162,0.16641,0.63305,0.44225
0.052519,0.058494,0.155,-0.30444,-0.70741,-0.63788,0.17247,-0.062926,0.25606,-0.16961,-0.8591,-0.9101,-0.048855,-0.31683,-0.25319
-0.032482,0.091262,0.155,0.93939,-0.31921,-0.12509,1.3605,-0.67577,-0.68686,0.34604,-0.23687,-0.30163,0.14889,-0.034565,-0.083404
0.027835,0.017086,0.155,0.3394,0.71719,0.60864,-0.23067,-0.685,-0.6904,0.19037,0.77903,0.10324,0.27787,0.68825,0.41406
0.002937,-0.004732,0.155,-0.26214,-0.78859,0.55625,0.27686,0.9877,0.66939,-0.25899,0.48422,0.55245,-0.71537,-1.0061,-0.30684
-0.0051926,-0.008963,0.155,0.26466,0.89604,0.35647,-0.42217,-0.95048,-0.66843,0.44911,0.012684,-0.30401,0.91394,1.4846,0.36257
0.078586,-0.06059,0.155,0.046345,-0.70075,0.7119,-0.0039311,0.3006,0.52404,0.045472,0.44034,1.6809,-0.36447,-0.26115,0.13226
-0.0046893,0.0077532,0.155,0.57583,-0.21829,0.78789,0.67518,0.55501,-0.28358,1.0265,0.4784,-0.65525,0.21944,-0.18324,-0.53884
-0.04426,0.0092737,0.155,-0.58657,-0.51778,-0.62276,0.032492,0.6444,0.50606,-1.5025,0.15117,0.34125,-0.97526,-0.50788,0.09824
-0.06337,0.065959,0.155,0.31475,0.50972,0.8007,0.67737,-0.49118,-0.57054,1.6254,0.52425,-0.060883,0.52473,0.3023,-0.039292
0.040892,0.021477,0.155,0.23069,0.46871,-0.8527,-0.04824,-0.95278,-1.0615,0.068791,-0.077026,-0.91038,0.30776,0.35026,0.31174
0.056657,-0.030982,0.155,-0.10459,0.49622,-0.86187,0.0018962,-0.29714,-0.33078,-0.061706,-0.55897,-1.0891,0.1972,0.049196,0.057214
-0.037064,-0.051628,0.155,0.4704,0.64336,-0.60399,-0.087536,-0.275,-0.10202,-0.25353,-0.94566,-0.27897,0.56401,-0.11856,-0.038047
-0.021966,-0.077115,0.155,-0.028698,-0.42398,0.90522,0.063111,0.1752,-0.012121,0.49736,0.73436,0.17819,0.29749,0.72593,-0.13333
-0.054433,0.034046,0.155,0.14135,0.82129,-0.55272,-1.205,-1.3575,-0.34323,0.22519,-0.084088,-0.12502,0.72253,0.42219,0.17215
0.015356,0.020713,0.155,-0.89216,0.0094558,0.45162,-0.6766,0.062481,0.89501,-0.78441,-0.045267,1.6113,-0.43759,0.008418,0.48038
0.0056108,-0.062067,0.155,-0.28028,-0.15769,0.94688,-0.13885,0.058756,0.041112,-0.069826,0.45651,0.54808,-0.30919,0.86202,0.63813
-0.04235,0.074241,0.155,0.7653,-0.61063,-0.20356,1.1107,-0.37936,-0.27931,-0.0085578,-0.75135,-0.31649,0.00098075,-0.2002,-0.11581
0.061576,0.061751,0.155,0.69081,0.46417,-0.55437,0.22491,-0.019522,-1.3833,0.16342,0.42831,-0.52127,0.12657,0.10115,-0.013072
0.020344,2.2726e-05,0.155,0.43966,0.21569,0.87188,-0.0017255,-0.098504,-0.35308,0.34024,0.78365,-0.13589,0.24072,0.50815,0.035761
-0.029216,-0.091264,0.155,0.6563,-0.74334,0.12928,0.52883,0.47193,0.09436,1.3174,1.4025,0.060164,0.72042,-0.90953,-1.1944
0.026419,-0.043976,0.155,-0.50101,0.74132,-0.44659,-0.19393,-0.33659,-0.10672,-0.34199,-0.9911,0.017773,-0.036635,0.28625,0.75987
-0.013578,0.045846,0.155,-0.012743,0.32038,0.9472,0.16561,0.46326,-0.087555,0.40544,0.72714,0.11409,0.033239,0.13942,-0.044872
-0.043368,-0.0053727,0.155,-0.9701,-0.21487,0.11287,-0.31879,0.34308,0.36069,-1.2374,0.89027,0.50748,-0.81673,0.0018732,0.28333
0.0094456,0.030666,0.155,0.67329,0.66856,0.31576,0.27376,-0.63089,-1.0248,0.73094,0.74051,-0.75909,0.46355,0.42644,-0.045494
-0.033787,0.026612,0.155,-0.58163,-0.12466,-0.80384,-0.78023,-0.02375,0.49028,-1.512,-0.11442,0.39558,-0.40742,-0.10694,0.25626
0.051511,0.043381,0.155,-0.36751,0.49342,-0.78834,-0.36929,-1.4291,-0.83953,-0.21517,-0.36275,0.11493,0.11343,0.19021,0.55502
4.9403e-05,-0.00075454,0.155,0.25156,-0.74557,0.61712,0.64956,1.0653,0.30298,0.44181,0.49137,-0.22326,-0.32487,-0.9054,-0.66546
0.024349,0.089451,0.155,0.97781,-0.2089,-0.015544,1.1641,0.73206,-1.3514,0.20101,-0.37973,-0.86786,0.043907,-0.17958,-0.31044
-0.015409,-0.0078377,0.155,0.34789,-0.67719,0.64837,0.75772,0.79845,0.05663,0.90374,0.45086,-0.36322,-0.15131,-0.80767,-0.65069
-0.048357,-0.083103,0.155,-0.18363,0.16146,0.96965,-0.26784,-0.074377,-0.072988,-0.10617,0.042884,0.15287,0.69762,1.4366,0.36475
-0.075089,0.0087385,0.155,0.50047,-0.78873,-0.35698,1.2728,0.33654,0.076813,-0.12004,-0.72558,-0.18374,-0.79227,-0.73506,-0.23009
-0.021039,-0.021941,0.155,-0.33671,-0.60463,-0.72183,0.2204,0.45715,0.43666,-0.77545,-0.020287,0.27329,-1.0707,-1.2393,-0.027549
-0.0059265,-0.019307,0.155,0.54409,-0.40078,0.73712,0.46366,0.33955,-0.18906,1.0146,0.60443,-0.58534,0.38391,-0.21581,-0.67698
-0.0082697,-0.0035034,0.155,-0.40179,0.60689,0.68575,-0.70395,-0.67674,-0.1482,-0.39048,0.48537,0.54567,0.21828,1.0603,0.62496
-0.085488,-0.030488,0.155,0.37374,-0.86158,-0.34351,1.0228,0.16367,0.01022,0.62074,-0.61449,-0.25107,-1.202,-1.2176,-0.40209
0.0070837,0.014887,0.155,0.36811,0.27821,0.88718,0.13287,0.0042268,-0.35495,0.49522,0.76506,-0.23684,0.22797,0.29877,-0.088289
-0.00083404,0.0086927,0.155,0.76809,0.58299,-0.26489,0.18211,-0.92438,-0.99721,1.0097,-0.081403,-1.1342,0.87792,0.68898,-0.12105
0.0021872,0.0054527,0.155,0.47878,0.86665,-0.14028,-0.22891,-1.2513,-0.96316,0.60885,0.023681,-0.74102,0.8677,1.0924,0.24601
0.02745,-0.010421,0.155,-0.48523,0.87438,0.0038907,-0.51826,-0.89325,-0.48613,-0.27387,-0.50336,0.57407,0.20701,1.1767,1.1607
-0.056582,0.010903,0.155,-0.97018,-0.082079,-0.22807,-0.54904,0.42824,0.39641,-1.4668,0.93187,0.44956,-0.68032,0.090334,0.25213
0.011363,-0.0037569,0.155,0.29681,-0.79344,-0.53138,0.66056,0.91801,0.37202,0.27026,-0.18369,-0.66982,-0.26023,-1.2709,-0.90842
-0.036542,0.047795,0.155,0.66177,0.68797,-0.29793,0.055662,-1.5566,-0.83141,1.1536,0.06496,-0.40019,0.68686,0.35681,0.01492
-0.0097411,-0.001331,0.155,0.16323,0.82551,0.54026,-0.47557,-0.9741,-0.60501,0.44167,0.29385,-0.16564,0.80901,1.2723,0.34061
0.0030488,-0.0029475,0.155,0.33418,-0.71319,0.61618,0.62217,0.96866,0.24416,0.4988,0.55146,-0.31892,-0.23521,-0.85716,-0.71047
0.014088,0.021247,0.155,0.54293,0.067834,0.83703,0.37602,0.47059,-0.27437,0.53356,0.74135,-0.41899,0.12509,0.043035,-0.29728
0.048265,0.033313,0.155,0.49933,0.8611,0.095778,-0.12802,-0.71163,-1.1942,0.17852,0.79405,0.02303,0.23584,0.50603,0.43799
-0.080462,0.032414,0.155,-0.95982,-0.19914,0.1977,-0.13423,1.2754,0.52416,-0.89347,1.339,0.46931,-0.83971,0.1475,0.14504
-0.0071226,0.094088,0.155,-0.028165,0.94415,-0.32831,-0.6849,-1.01,-0.64681,0.65622,1.6341,0.42986,0.33984,0.50473,0.27758
-0.038195,0.042155,0.155,0.2595,-0.4975,-0.82774,0.1225,-0.11768,0.10208,-0.53726,-0.82281,-0.14562,-0.13892,-0.26231,-0.028681
0.041379,-0.056739,0.155,0.99675,0.025343,0.076449,0.11075,-0.051762,-0.39459,0.40248,0.40966,-1.0535,0.73972,0.97362,-0.99441
-0.035348,0.03884,0.155,-0.03374,-0.21163,0.97677,0.73759,0.98156,0.056795,0.49996,0.36348,0.043001,-0.17871,-0.11099,-0.17013
-0.041489,0.063004,0.155,-0.82936,0.35794,0.429,-0.90613,0.76796,0.47156,-0.3579,0.68008,0.39124,-0.18509,0.1093,0.10367
-0.070243,0.036673,0.155,-0.33551,0.43737,-0.83435,-1.4121,-0.34471,0.12811,-0.92053,0.20661,0.11189,0.085761,0.17274,0.18549
-0.042507,-0.051626,0.155,-0.51416,-0.014721,0.85757,-0.2648,0.0062989,-0.011056,-0.06108,0.59845,0.29444,0.073924,1.1233,0.33292
-0.028397,0.031968,0.155,0.59564,-0.7243,-0.34729,0.99286,0.55465,-0.073319,0.37919,-0.85669,-0.40272,-0.12004,-0.44162,-0.30059
-0.0046835,0.011372,0.155,0.40547,-0.86033,0.30893,0.98859,1.402,0.24073,0.61503,-0.013143,-0.48126,-0.31014,-0.92893,-0.73312
-0.022147,0.02234,0.155,-0.22791,-0.91476,-0.33357,0.42806,1.2366,0.66247,-0.77395,-0.46616,0.24133,-0.75231,-0.76296,-0.16839
0.0019641,0.020279,0.155,0.38949,0.57903,-0.71626,-0.094844,-1.271,-0.85214,0.40952,-0.20198,-0.7159,0.58332,0.53044,0.14956
0.017398,-0.0098326,0.155,0.3064,0.85688,0.41458,-0.32038,-0.87318,-0.81548,0.29046,0.19119,-0.33948,0.66426,1.4944,0.58287
-0.060043,0.030223,0.155,-0.083049,-0.60231,-0.79393,0.14884,0.44893,0.34609,-1.3214,-0.31245,0.081774,-0.6144,-0.35508,0.019737
-0.064413,-0.048989,0.155,-0.65162,-0.75734,0.042756,0.15423,0.29218,0.13499,0.11834,0.80233,0.22525,-1.2014,0.008773,0.079425
-0.00028037,0.014165,0.155,0.23173,0.29739,0.92621,0.071247,-0.047516,-0.30517,0.48846,0.73554,-0.1321,0.22963,0.3289,-0.044345
-0.00072042,0.013981,0.155,0.23108,0.098323,-0.96795,0.040102,-0.55893,-0.34364,0.13302,-0.64075,-0.51587,0.27751,0.090972,-0.0030453
0.013797,0.015955,0.155,-0.91146,-0.1336,0.3891,-0.58207,0.24736,0.94479,-0.8459,-0.10818,1.6008,-0.53717,-0.13127,0.43397
-0.061753,0.0033332,0.155,0.59822,0.64993,0.46874,-0.37666,-0.7626,-0.42102,1.2779,-0.54693,-0.28573,1.2953,0.46621,-0.052036
-0.020449,0.0095322,0.155,0.91604,0.40105,0.0049328,0.35617,-0.66897,-0.77922,1.5105,-0.331,-0.84582,0.92824,0.4538,-0.25881
0.003052,-0.014091,0.155,0.19348,-0.95455,-0.22669,0.63236,0.9141,0.4385,0.22195,0.19962,-0.29666,-0.47998,-1.5776,-0.84601
0.0032627,0.030447,0.155,0.58803,0.78087,0.21084,0.16252,-0.9467,-1.0402,0.77324,0.65759,-0.68718,0.545,0.51523,0.023613
0.01737,-0.034875,0.155,0.15196,-0.9804,0.12543,0.28646,0.5342,0.37426,0.13962,0.80153,0.14662,-0.37972,-1.2138,-0.72057
-0.0059958,0.0069218,0.155,0.91343,0.3256,-0.24419,0.45408,-0.53952,-0.86799,1.2874,-0.23968,-1.2074,0.84906,0.39371,-0.36317
-0.013077,0.036477,0.155,0.28557,0.89382,-0.34573,-0.34005,-1.5875,-0.77672,0.51611,0.35386,-0.3146,0.57119,0.53606,0.1908
0.011901,0.01852,0.155,0.62621,0.5548,-0.54777,0.14821,-1.0398,-1.0935,0.59343,0.045037,-1.159,0.61886,0.51458,0.014556
0.0065595,0.066515,0.155,-0.045264,-0.73082,-0.68107,0.21908,-0.071659,0.15828,-0.29343,-1.0531,-0.3979,-0.092587,-0.29407,-0.12029
4.1413e-05,8.4423e-06,0.155,0.67579,-0.7225,0.14592,0.94506,0.9932,0.0040852,0.927,0.15027,-0.92823,-0.009773,-0.95527,-0.95764
0.0068615,0.018698,0.155,0.32657,-0.64118,0.69443,0.70063,1.3819,0.30436,0.41908,0.27576,-0.29087,-0.2356,-0.59233,-0.60014
-0.0029615,-0.023291,0.155,-0.89911,-0.10525,0.42487,-0.47344,0.034932,0.43239,-1.1016,0.35261,1.2457,-0.87902,0.14545,0.86367
0.0083564,0.07795,0.155,0.32616,-0.66082,0.67597,0.88747,1.408,0.091638,-0.0042912,-0.78703,-0.45564,-0.145,-0.30425,-0.31447
-0.043403,0.030999,0.155,-0.18326,0.075387,-0.98017,-0.82093,-0.52017,0.16231,-1.039,-0.28677,0.097419,-0.039409,0.030512,0.19491
-0.027045,-0.036858,0.155,0.81736,0.57611,0.0046688,0.10039,-0.27129,-0.34746,0.92506,-0.71049,-0.5855,1.3206,0.40064,-0.40914
0.070868,0.043983,0.155,0.01588,0.20508,0.97862,-0.13969,0.2825,0.5992,0.060484,0.34585,1.2148,-0.06439,0.1556,0.1517
0.0065947,-0.016852,0.155,0.065124,-0.70539,0.70582,0.26898,0.61586,0.31277,0.14591,0.76616,0.1969,-0.35177,-0.70307,-0.40294
-0.013829,-0.066517,0.155,0.94968,0.3082,-0.055785,0.20355,-0.079276,-0.24421,0.72469,-0.37927,-0.68954,1.5715,-0.10243,-1.0128
0.02481,0.045861,0.155,0.22409,0.58553,-0.77906,-0.083702,-1.3279,-1.0534,0.12303,0.20278,-0.47211,0.28172,0.27602,0.23086
-0.010677,0.0034829,0.155,0.87201,-0.14193,-0.46847,0.7223,0.08379,-0.46412,1.1681,-0.53585,-1.0378,0.48903,-0.25009,-0.57622
-0.016885,0.014049,0.155,-0.55318,0.80357,-0.21969,-1.1787,-1.2223,-0.046474,-0.87378,0.26478,0.51992,0.23566,0.80246,0.63966
-0.014106,0.00064592,0.155,-0.62453,-0.40588,-0.66725,-0.1906,0.42362,0.65336,-1.2917,-0.2561,0.66226,-0.85602,-0.65899,0.22154
0.00094984,0.00026687,0.155,-0.49607,-0.21161,-0.8421,-0.18259,0.12585,0.48192,-0.79261,-0.62995,0.53247,-0.48389,-0.47193,0.20191
-0.00045257,-0.021218,0.155,-0.44505,0.51467,-0.73284,-0.39608,-0.39581,0.072539,-0.747,-0.73506,0.42952,-0.1967,0.32366,0.63798
